data;valor;preco;quantidade;tipo_operacao;taxa;ativo;tipo;categoria;descricao;forma_pagamento;indicador1;indicador2
03/09/2023;413.65;413.65;1.0;Débito;0.0;;despesa;Transporte;Gasolina;Crédito;0.0;0.0
04/09/2023;825.93;825.93;1.0;Lançamento;0.0;;despesa;Lazer;Hobby;Pix;0.0;0.0
04/09/2023;2571.83;2571.83;1.0;Transferência;0.0;;receita;Trabalho;Trabalho extra;Transferência;0.0;0.0
04/09/2023;214.62;214.62;1.0;Pagamento;0.0;;despesa;Transporte;Ônibus;Crédito;0.0;0.0
05/09/2023;738.44;738.44;1.0;Lançamento;0.0;;despesa;Alimentação;Delivery;Dinheiro;0.0;0.0
05/09/2023;1725.43;1725.43;1.0;Compra;0.0;;despesa;Moradia;Água;Boleto;0.0;0.0
05/09/2023;3602.72;3602.72;1.0;Venda;9.42;Tesouro Selic;investimento;Investimentos;Ações;PIX;4.2919;1.7401
05/09/2023;387.17;387.17;1.0;Compra;0.0;;despesa;Alimentação;Delivery;Pix;0.0;0.0
06/09/2023;849.25;849.25;1.0;Lançamento;0.0;;despesa;Lazer;Viagem;Débito;0.0;0.0
06/09/2023;110.4;110.4;1.0;Pagamento PIX;0.0;;despesa;Transporte;Metrô;Pix;0.0;0.0
06/09/2023;3383.56;3383.56;1.0;Pix;0.0;;receita;Trabalho;Freelance;PIX;0.0;0.0
06/09/2023;106.59;106.59;1.0;Compra;0.0;;despesa;Transporte;Metrô;Débito;0.0;0.0
06/09/2023;14955.12;14955.12;1.0;Transferência PIX;0.0;;receita;Trabalho;Bônus;Transferência;0.0;0.0
07/09/2023;79.8;79.8;1.0;Débito;0.0;;despesa;Educação;Material Escolar;PIX;0.0;0.0
07/09/2023;3550.32;3550.32;1.0;Compra;0.13;CDB;investimento;Investimentos;Ações;Débito Online;2.3007;1.9849
07/09/2023;347.56;347.56;1.0;Débito;0.0;;despesa;Transporte;Ônibus;Crédito Parcelado;0.0;0.0
07/09/2023;1647.07;1647.07;1.0;Pagamento PIX;0.0;;despesa;Moradia;Aluguel;Boleto;0.0;0.0
07/09/2023;501.22;501.22;1.0;Compra;0.0;;despesa;Alimentação;Supermercado;Débito;0.0;0.0
08/09/2023;319.77;319.77;1.0;Débito;0.0;;despesa;Transporte;Gasolina;PIX;0.0;0.0
09/09/2023;388.29;388.29;1.0;Débito;0.0;;despesa;Transporte;Ônibus;Boleto;0.0;0.0
10/09/2023;1111.99;1111.99;1.0;Lançamento;0.0;;despesa;Saúde;Exame;Crédito Parcelado;0.0;0.0
11/09/2023;735.2;735.2;1.0;Compra;0.0;;despesa;Alimentação;Merenda;Débito Online;0.0;0.0
11/09/2023;1719.92;1719.92;1.0;Lançamento;0.0;;despesa;Saúde;Plano de Saúde;Débito Online;0.0;0.0
11/09/2023;860.16;860.16;1.0;Débito;0.0;;despesa;Lazer;Show;Crédito Parcelado;0.0;0.0
11/09/2023;2804.89;2804.89;1.0;Crédito;0.0;;receita;Trabalho;Freelance;Transferência;0.0;0.0
12/09/2023;8076.8;100.96;80.0;Compra;7.86;PETR4;investimento;Investimentos;ETFs;Débito Online;3.6328;1.9395
12/09/2023;62.99;62.99;1.0;Lançamento;0.0;;despesa;Educação;Material Escolar;Pix;0.0;0.0
12/09/2023;551.18;551.18;1.0;Compra;0.0;;despesa;Lazer;Show;Dinheiro;0.0;0.0
13/09/2023;68.45;68.45;1.0;Lançamento;0.0;;despesa;Lazer;Cinema;PIX;0.0;0.0
13/09/2023;514.91;514.91;1.0;Compra;0.0;;despesa;Lazer;Viagem;Crédito Parcelado;0.0;0.0
13/09/2023;1091.27;1091.27;1.0;Depósito;0.0;;receita;Trabalho;Freelance;PIX;0.0;0.0
13/09/2023;1803.97;1803.97;1.0;Compra;0.0;;despesa;Moradia;Luz;Boleto;0.0;0.0
13/09/2023;729.81;729.81;1.0;Lançamento;0.0;;despesa;Alimentação;Restaurante;Crédito Parcelado;0.0;0.0
14/09/2023;312.18;312.18;1.0;Pagamento PIX;0.0;;despesa;Educação;Material Escolar;Transferência;0.0;0.0
14/09/2023;225.16;225.16;1.0;Compra;0.0;;despesa;Transporte;Estacionamento;Boleto;0.0;0.0
15/09/2023;14956.55;14956.55;1.0;Depósito;0.0;;receita;Trabalho;Bônus;Transferência;0.0;0.0
15/09/2023;534.21;534.21;1.0;Lançamento;0.0;;despesa;Lazer;Esporte;Boleto;0.0;0.0
15/09/2023;566.74;566.74;1.0;Compra;0.0;;despesa;Educação;Livros;Pix;0.0;0.0
16/09/2023;1174.61;1174.61;1.0;Pagamento PIX;0.0;;despesa;Moradia;Internet;Transferência;0.0;0.0
17/09/2023;792.12;792.12;1.0;Pagamento PIX;0.0;;despesa;Educação;Faculdade;Crédito Parcelado;0.0;0.0
17/09/2023;500.97;500.97;1.0;Pagamento;0.0;;despesa;Alimentação;Delivery;Crédito Parcelado;0.0;0.0
17/09/2023;2866.68;2866.68;1.0;Dividendos;3.25;CDB;investimento;Investimentos;Renda Fixa;Transferência;1.2747;1.2459
18/09/2023;861.35;861.35;1.0;Pagamento;0.0;;despesa;Educação;Livros;Crédito Parcelado;0.0;0.0
18/09/2023;12384.9;137.61;90.0;Venda;7.07;PETR3;investimento;Investimentos;ETFs;PIX;3.7908;3.2661
19/09/2023;925.4;925.4;1.0;Compra;0.0;;despesa;Alimentação;Delivery;Crédito;0.0;0.0
19/09/2023;832.95;92.55;9.0;Compra;3.4;BOVA11;investimento;Investimentos;Ações;PIX;0.4763;2.3588
20/09/2023;275.56;275.56;1.0;Pagamento;0.0;;despesa;Lazer;Viagem;Débito Online;0.0;0.0
20/09/2023;9274.79;28545.27;0.324915;Compra;29.56;DOT;investimento;Investimentos;Renda Fixa;Débito;4.7738;4.764
20/09/2023;341.22;341.22;1.0;Lançamento;0.0;;despesa;Lazer;Show;Crédito Parcelado;0.0;0.0
20/09/2023;894.87;894.87;1.0;Débito;0.0;;despesa;Educação;Cursos;PIX;0.0;0.0
21/09/2023;948.88;948.88;1.0;Lançamento;0.0;;despesa;Alimentação;Supermercado;Dinheiro;0.0;0.0
21/09/2023;171.78;171.78;1.0;Pagamento PIX;0.0;;despesa;Saúde;Exame;Crédito Parcelado;0.0;0.0
21/09/2023;9776.88;132.12;74.0;Resgate;5.93;ITSA4;investimento;Investimentos;Renda Fixa;Débito Online;7.4432;2.8503
21/09/2023;311.21;311.21;1.0;Pagamento PIX;0.0;;despesa;Transporte;Gasolina;Transferência;0.0;0.0
22/09/2023;2703.31;2703.31;1.0;Pagamento;0.0;;despesa;Moradia;Condomínio;Boleto;0.0;0.0
22/09/2023;354.67;354.67;1.0;Débito;0.0;;despesa;Transporte;Metrô;Dinheiro;0.0;0.0
23/09/2023;703.6;703.6;1.0;Débito;0.0;;despesa;Lazer;Cinema;Débito;0.0;0.0
24/09/2023;1902.45;1902.45;1.0;Pagamento PIX;0.0;;despesa;Saúde;Exame;Débito Online;0.0;0.0
24/09/2023;703.35;703.35;1.0;Débito;0.0;;despesa;Alimentação;Delivery;Débito;0.0;0.0
24/09/2023;830.27;830.27;1.0;Pagamento PIX;0.0;;despesa;Saúde;Plano de Saúde;PIX;0.0;0.0
24/09/2023;197.77;197.77;1.0;Compra;0.0;;despesa;Transporte;Ônibus;Dinheiro;0.0;0.0
24/09/2023;394.6;394.6;1.0;Débito;0.0;;despesa;Transporte;Taxi;Crédito;0.0;0.0
25/09/2023;1286.5;1286.5;1.0;Compra;0.0;;despesa;Moradia;IPTU;Transferência;0.0;0.0
25/09/2023;677.85;135.57;5.0;Compra;1.07;IVVB11;investimento;Investimentos;Ações;Transferência;6.9239;2.3467
25/09/2023;432.22;432.22;1.0;Lançamento;0.0;;despesa;Transporte;Metrô;Boleto;0.0;0.0
25/09/2023;1062.14;1062.14;1.0;Depósito;0.0;;receita;Trabalho;Freelance;PIX;0.0;0.0
25/09/2023;4080.62;4080.62;1.0;Transferência;0.0;;receita;Trabalho;Freelance;PIX;0.0;0.0
26/09/2023;606.18;606.18;1.0;Lançamento;0.0;;despesa;Educação;Faculdade;Crédito Parcelado;0.0;0.0
26/09/2023;1840.54;1840.54;1.0;Pagamento;0.0;;despesa;Saúde;Exame;Débito;0.0;0.0
27/09/2023;10566.73;127.31;83.0;Dividendos;0.06;BBDC4;investimento;Investimentos;Ações;Débito;7.2698;3.4819
27/09/2023;964.79;964.79;1.0;Débito;0.0;;despesa;Saúde;Plano de Saúde;Débito;0.0;0.0
27/09/2023;10232.71;46235.75;0.221316;Venda;28.13;DOGE;investimento;Investimentos;Criptomoedas;Débito Online;18.9135;6.7465
27/09/2023;3625.02;134.26;27.0;Aplicação;5.53;SPXI11;investimento;Investimentos;Renda Fixa;Débito;4.6358;1.0935
27/09/2023;4670.43;4670.43;1.0;Pix;0.0;;receita;Trabalho;Freelance;Transferência;0.0;0.0
28/09/2023;150.56;150.56;1.0;Compra;0.0;;despesa;Lazer;Cinema;Débito Online;0.0;0.0
28/09/2023;657.63;657.63;1.0;Débito;0.0;;despesa;Lazer;Viagem;Crédito Parcelado;0.0;0.0
28/09/2023;2093.15;2093.15;1.0;Débito;0.0;;despesa;Moradia;Luz;Transferência;0.0;0.0
28/09/2023;24430.11;79934.12;0.305628;Dividendos;29.21;BTC;investimento;Investimentos;Ações;Transferência;5.5304;0.4295
28/09/2023;2447.24;2447.24;1.0;Débito;0.0;;despesa;Moradia;Água;Boleto;0.0;0.0
29/09/2023;278.49;278.49;1.0;Compra;0.0;;despesa;Transporte;Ônibus;Dinheiro;0.0;0.0
29/09/2023;168.4;168.4;1.0;Pagamento;0.0;;despesa;Educação;Faculdade;Pix;0.0;0.0
29/09/2023;305.39;305.39;1.0;Pagamento PIX;0.0;;despesa;Educação;Livros;Débito;0.0;0.0
29/09/2023;2000.54;86.98;23.0;Dividendos;11.01;KMAX11;investimento;Investimentos;ETFs;PIX;1.6357;1.8907
29/09/2023;5695.52;5695.52;1.0;Transferência PIX;0.0;;receita;Trabalho;Salário;Transferência;0.0;0.0
30/09/2023;5350.05;5350.05;1.0;Transferência PIX;0.0;;receita;Trabalho;13º;Transferência;0.0;0.0
30/09/2023;3203.5;3203.5;1.0;Pix;0.0;;receita;Trabalho;Bônus;Transferência;0.0;0.0
30/09/2023;3064.08;60.08;51.0;Venda;17.19;PETR4;investimento;Investimentos;Ações;PIX;2.6337;3.3189
30/09/2023;51.48;51.48;1.0;Lançamento;0.0;;despesa;Transporte;Metrô;PIX;0.0;0.0
01/10/2023;2338.73;2338.73;1.0;Compra;0.0;;despesa;Moradia;Água;Transferência;0.0;0.0
02/10/2023;1044.31;1044.31;1.0;Pagamento;0.0;;despesa;Saúde;Exame;Boleto;0.0;0.0
03/10/2023;1016.3;1016.3;1.0;Pagamento;0.0;;despesa;Moradia;Água;PIX;0.0;0.0
03/10/2023;852.17;852.17;1.0;Débito;0.0;;despesa;Alimentação;Restaurante;PIX;0.0;0.0
03/10/2023;1024.49;1024.49;1.0;Pagamento PIX;0.0;;despesa;Moradia;Aluguel;Boleto;0.0;0.0
04/10/2023;1138.09;1138.09;1.0;Pagamento PIX;0.0;;despesa;Saúde;Exame;PIX;0.0;0.0
04/10/2023;488.44;488.44;1.0;Pagamento;0.0;;despesa;Educação;Material Escolar;Boleto;0.0;0.0
04/10/2023;1480.65;1480.65;1.0;Pix;0.0;;receita;Trabalho;Freelance;Transferência;0.0;0.0
04/10/2023;1913.08;1913.08;1.0;Compra;0.0;;despesa;Saúde;Medicamento;Transferência;0.0;0.0
05/10/2023;729.46;729.46;1.0;Pagamento;0.0;;despesa;Saúde;Exame;Pix;0.0;0.0
05/10/2023;395.69;395.69;1.0;Débito;0.0;;despesa;Transporte;Gasolina;Crédito Parcelado;0.0;0.0
05/10/2023;976.58;976.58;1.0;Compra;0.0;;despesa;Saúde;Plano de Saúde;PIX;0.0;0.0
05/10/2023;428.22;428.22;1.0;Débito;0.0;;despesa;Transporte;Metrô;Débito;0.0;0.0
06/10/2023;327.93;327.93;1.0;Pagamento PIX;0.0;;despesa;Educação;Cursos;Crédito Parcelado;0.0;0.0
06/10/2023;86.58;86.58;1.0;Pagamento;0.0;;despesa;Transporte;Estacionamento;Transferência;0.0;0.0
06/10/2023;6440.93;6440.93;1.0;Crédito;0.0;;receita;Trabalho;Trabalho extra;PIX;0.0;0.0
06/10/2023;54.76;54.76;1.0;Compra;0.0;;despesa;Lazer;Hobby;Pix;0.0;0.0
07/10/2023;1481.22;1481.22;1.0;Compra;0.0;;despesa;Moradia;Água;PIX;0.0;0.0
07/10/2023;951.78;951.78;1.0;Débito;0.0;;despesa;Alimentação;Restaurante;Boleto;0.0;0.0
08/10/2023;327.56;327.56;1.0;Débito;0.0;;despesa;Transporte;Ônibus;Crédito;0.0;0.0
08/10/2023;100.71;100.71;1.0;Lançamento;0.0;;despesa;Transporte;Gasolina;PIX;0.0;0.0
09/10/2023;413.02;413.02;1.0;Pagamento PIX;0.0;;despesa;Educação;Cursos;Débito;0.0;0.0
09/10/2023;1008.38;1008.38;1.0;Débito;0.0;;despesa;Moradia;Aluguel;PIX;0.0;0.0
10/10/2023;7904.72;7904.72;1.0;Depósito;0.0;;receita;Trabalho;13º;Transferência;0.0;0.0
10/10/2023;4441.32;123.37;36.0;Venda;9.26;KIND11;investimento;Investimentos;Renda Fixa;Transferência;6.5892;2.974
10/10/2023;780.26;780.26;1.0;Pagamento;0.0;;despesa;Alimentação;Restaurante;Dinheiro;0.0;0.0
10/10/2023;655.79;655.79;1.0;Débito;0.0;;despesa;Alimentação;Delivery;Dinheiro;0.0;0.0
11/10/2023;410.07;410.07;1.0;Pagamento;0.0;;despesa;Transporte;Estacionamento;Pix;0.0;0.0
12/10/2023;309.14;309.14;1.0;Compra;0.0;;despesa;Educação;Faculdade;Transferência;0.0;0.0
12/10/2023;1470.75;1470.75;1.0;Débito;0.0;;despesa;Saúde;Plano de Saúde;Transferência;0.0;0.0
12/10/2023;958.81;958.81;1.0;Lançamento;0.0;;despesa;Lazer;Show;Débito;0.0;0.0
12/10/2023;896.61;896.61;1.0;Compra;0.0;;despesa;Lazer;Show;Crédito Parcelado;0.0;0.0
13/10/2023;137.02;137.02;1.0;Compra;0.0;;despesa;Lazer;Hobby;Boleto;0.0;0.0
13/10/2023;2364.57;2364.57;1.0;Débito;0.0;;despesa;Moradia;Internet;Transferência;0.0;0.0
13/10/2023;216.7;216.7;1.0;Compra;0.0;;despesa;Educação;Cursos;Pix;0.0;0.0
13/10/2023;977.93;977.93;1.0;Compra;0.0;;despesa;Lazer;Show;Dinheiro;0.0;0.0
14/10/2023;1486.56;1486.56;1.0;Depósito;0.0;;receita;Trabalho;Freelance;PIX;0.0;0.0
14/10/2023;3872.88;117.36;33.0;Dividendos;13.91;B3SA3;investimento;Investimentos;ETFs;PIX;9.5713;1.5763
14/10/2023;437.29;437.29;1.0;Pagamento PIX;0.0;;despesa;Educação;Livros;Débito Online;0.0;0.0
14/10/2023;834.97;834.97;1.0;Débito;0.0;;despesa;Alimentação;Merenda;Transferência;0.0;0.0
14/10/2023;449.0;449.0;1.0;Pagamento;0.0;;despesa;Educação;Material Escolar;Dinheiro;0.0;0.0
15/10/2023;9598.93;9598.93;1.0;Depósito;0.0;;receita;Trabalho;Bônus;Transferência;0.0;0.0
15/10/2023;730.39;730.39;1.0;Pagamento PIX;0.0;;despesa;Lazer;Hobby;Débito Online;0.0;0.0
15/10/2023;2201.55;2201.55;1.0;Compra;0.0;;despesa;Moradia;Aluguel;PIX;0.0;0.0
16/10/2023;153.44;153.44;1.0;Compra;0.0;;despesa;Lazer;Cinema;Transferência;0.0;0.0
17/10/2023;2359.2;2359.2;1.0;Pagamento;0.0;;despesa;Moradia;IPTU;Boleto;0.0;0.0
17/10/2023;272.58;272.58;1.0;Lançamento;0.0;;despesa;Alimentação;Merenda;Débito;0.0;0.0
17/10/2023;660.0;660.0;1.0;Lançamento;0.0;;despesa;Alimentação;Delivery;Débito Online;0.0;0.0
17/10/2023;431.35;431.35;1.0;Pagamento PIX;0.0;;despesa;Alimentação;Supermercado;Transferência;0.0;0.0
18/10/2023;365.44;365.44;1.0;Pagamento;0.0;;despesa;Transporte;Gasolina;Débito;0.0;0.0
19/10/2023;1191.83;1191.83;1.0;Pagamento;0.0;;despesa;Saúde;Consulta;Débito Online;0.0;0.0
19/10/2023;1814.5;36.29;50.0;Compra;11.97;KIND11;investimento;Investimentos;Criptomoedas;Débito Online;7.733;1.503
19/10/2023;834.72;34.78;24.0;Aplicação;14.82;KMAX11;investimento;Investimentos;ETFs;PIX;7.8568;2.4635
19/10/2023;479.52;479.52;1.0;Compra;0.0;;despesa;Lazer;Cinema;Boleto;0.0;0.0
20/10/2023;2624.46;2624.46;1.0;Débito;0.0;;despesa;Moradia;Água;PIX;0.0;0.0
20/10/2023;991.44;991.44;1.0;Débito;0.0;;despesa;Educação;Material Escolar;Débito Online;0.0;0.0
20/10/2023;10677.15;10677.15;1.0;Transferência PIX;0.0;;receita;Trabalho;13º;PIX;0.0;0.0
21/10/2023;396.9;396.9;1.0;Lançamento;0.0;;despesa;Transporte;Estacionamento;Crédito Parcelado;0.0;0.0
22/10/2023;376.57;376.57;1.0;Débito;0.0;;despesa;Saúde;Plano de Saúde;Boleto;0.0;0.0
22/10/2023;61.87;61.87;1.0;Débito;0.0;;despesa;Transporte;Estacionamento;Débito;0.0;0.0
22/10/2023;868.89;868.89;1.0;Lançamento;0.0;;despesa;Alimentação;Merenda;PIX;0.0;0.0
23/10/2023;977.02;977.02;1.0;Débito;0.0;;despesa;Educação;Faculdade;Dinheiro;0.0;0.0
23/10/2023;117.78;117.78;1.0;Lançamento;0.0;;despesa;Transporte;Gasolina;Dinheiro;0.0;0.0
23/10/2023;979.8;979.8;1.0;Compra;0.0;;despesa;Alimentação;Supermercado;Crédito;0.0;0.0
23/10/2023;140.47;140.47;1.0;Pagamento;0.0;;despesa;Lazer;Viagem;Pix;0.0;0.0
24/10/2023;139.11;139.11;1.0;Lançamento;0.0;;despesa;Educação;Cursos;Boleto;0.0;0.0
25/10/2023;2600.32;2600.32;1.0;Pagamento;0.0;;despesa;Moradia;IPTU;PIX;0.0;0.0
25/10/2023;140.05;140.05;1.0;Débito;0.0;;despesa;Alimentação;Delivery;Débito;0.0;0.0
25/10/2023;520.31;520.31;1.0;Compra;0.0;;despesa;Educação;Faculdade;Débito;0.0;0.0
25/10/2023;477.6;477.6;1.0;Débito;0.0;;despesa;Saúde;Consulta;Pix;0.0;0.0
25/10/2023;5187.09;120.63;43.0;Resgate;6.13;KMAX11;investimento;Investimentos;Renda Fixa;Débito Online;1.1261;0.3634
26/10/2023;652.39;652.39;1.0;Lançamento;0.0;;despesa;Educação;Material Escolar;Crédito Parcelado;0.0;0.0
26/10/2023;521.03;521.03;1.0;Débito;0.0;;despesa;Alimentação;Merenda;Débito;0.0;0.0
27/10/2023;1750.32;53.04;33.0;Venda;2.52;SMAL11;investimento;Investimentos;ETFs;PIX;3.2402;1.627
27/10/2023;96.22;96.22;1.0;Pagamento;0.0;;despesa;Transporte;Taxi;Crédito Parcelado;0.0;0.0
27/10/2023;332.98;332.98;1.0;Lançamento;0.0;;despesa;Lazer;Cinema;Crédito Parcelado;0.0;0.0
27/10/2023;160.22;160.22;1.0;Compra;0.0;;despesa;Transporte;Gasolina;Débito;0.0;0.0
28/10/2023;461.18;461.18;1.0;Débito;0.0;;despesa;Transporte;Metrô;Transferência;0.0;0.0
28/10/2023;879.23;879.23;1.0;Pagamento PIX;0.0;;despesa;Lazer;Hobby;PIX;0.0;0.0
29/10/2023;2994.9;99.83;30.0;Aplicação;8.16;BOVA11;investimento;Investimentos;Ações;Débito;7.8062;0.3093
29/10/2023;3647.94;3647.94;1.0;Resgate;7.83;CDB 110% CDI;investimento;Investimentos;ETFs;Débito Online;4.0154;1.8552
29/10/2023;252.02;252.02;1.0;Compra;0.0;;despesa;Transporte;Taxi;Crédito Parcelado;0.0;0.0
29/10/2023;424.5;424.5;1.0;Lançamento;0.0;;despesa;Transporte;Ônibus;Transferência;0.0;0.0
29/10/2023;530.66;530.66;1.0;Lançamento;0.0;;despesa;Educação;Material Escolar;PIX;0.0;0.0
30/10/2023;13425.43;13425.43;1.0;Transferência;0.0;;receita;Trabalho;Bônus;Transferência;0.0;0.0
30/10/2023;1710.54;1710.54;1.0;Depósito;0.0;;receita;Trabalho;13º;PIX;0.0;0.0
30/10/2023;1227.86;1227.86;1.0;Débito;0.0;;despesa;Moradia;Luz;Boleto;0.0;0.0
30/10/2023;4827.14;4827.14;1.0;Dividendos;2.22;CDB;investimento;Investimentos;Renda Fixa;PIX;2.0411;1.9557
31/10/2023;177.67;177.67;1.0;Pagamento PIX;0.0;;despesa;Saúde;Plano de Saúde;Dinheiro;0.0;0.0
31/10/2023;2582.86;2582.86;1.0;Lançamento;0.0;;despesa;Moradia;Água;Boleto;0.0;0.0
31/10/2023;442.33;442.33;1.0;Débito;0.0;;despesa;Lazer;Show;Crédito;0.0;0.0
01/11/2023;2325.57;2325.57;1.0;Lançamento;0.0;;despesa;Moradia;Aluguel;PIX;0.0;0.0
01/11/2023;351.27;351.27;1.0;Débito;0.0;;despesa;Lazer;Esporte;Transferência;0.0;0.0
01/11/2023;226.76;226.76;1.0;Lançamento;0.0;;despesa;Transporte;Gasolina;Pix;0.0;0.0
01/11/2023;398.16;398.16;1.0;Pagamento PIX;0.0;;despesa;Educação;Material Escolar;Transferência;0.0;0.0
01/11/2023;12457.05;12457.05;1.0;Transferência;0.0;;receita;Trabalho;13º;Transferência;0.0;0.0
02/11/2023;676.55;676.55;1.0;Compra;0.0;;despesa;Lazer;Esporte;Boleto;0.0;0.0
02/11/2023;232.86;232.86;1.0;Lançamento;0.0;;despesa;Transporte;Ônibus;Pix;0.0;0.0
02/11/2023;1570.13;1570.13;1.0;Lançamento;0.0;;despesa;Saúde;Medicamento;Crédito Parcelado;0.0;0.0
02/11/2023;199.7;199.7;1.0;Compra;0.0;;despesa;Educação;Material Escolar;PIX;0.0;0.0
02/11/2023;4537.68;122.64;37.0;Aplicação;11.35;ABEV3;investimento;Investimentos;ETFs;PIX;8.7342;2.7249
03/11/2023;1858.75;1858.75;1.0;Débito;0.0;;despesa;Moradia;Aluguel;Boleto;0.0;0.0
03/11/2023;24243.27;94128.14;0.257556;Compra;20.12;ETH;investimento;Investimentos;Renda Fixa;Débito;6.5324;4.7089
03/11/2023;823.8;823.8;1.0;Pagamento PIX;0.0;;despesa;Lazer;Show;Débito Online;0.0;0.0
03/11/2023;693.29;693.29;1.0;Débito;0.0;;despesa;Lazer;Viagem;Crédito Parcelado;0.0;0.0
04/11/2023;839.96;839.96;1.0;Pagamento PIX;0.0;;despesa;Lazer;Esporte;Transferência;0.0;0.0
04/11/2023;2444.84;2444.84;1.0;Pagamento;0.0;;despesa;Moradia;Luz;PIX;0.0;0.0
04/11/2023;600.06;600.06;1.0;Pagamento;0.0;;despesa;Educação;Material Escolar;Crédito Parcelado;0.0;0.0
04/11/2023;424.01;424.01;1.0;Pagamento;0.0;;despesa;Lazer;Show;PIX;0.0;0.0
04/11/2023;371.9;371.9;1.0;Débito;0.0;;despesa;Transporte;Ônibus;Débito;0.0;0.0
05/11/2023;376.73;376.73;1.0;Pagamento PIX;0.0;;despesa;Transporte;Taxi;Crédito Parcelado;0.0;0.0
05/11/2023;279.81;279.81;1.0;Pagamento;0.0;;despesa;Saúde;Plano de Saúde;Pix;0.0;0.0
06/11/2023;330.77;330.77;1.0;Lançamento;0.0;;despesa;Transporte;Taxi;Dinheiro;0.0;0.0
06/11/2023;1546.7;1546.7;1.0;Compra;0.0;;despesa;Saúde;Plano de Saúde;Débito;0.0;0.0
06/11/2023;1942.47;1942.47;1.0;Compra;0.0;;despesa;Moradia;Aluguel;Boleto;0.0;0.0
07/11/2023;292.81;292.81;1.0;Pagamento PIX;0.0;;despesa;Lazer;Hobby;Transferência;0.0;0.0
07/11/2023;2022.4;25.28;80.0;Venda;0.49;PETR3;investimento;Investimentos;ETFs;Débito Online;3.1244;0.6296
08/11/2023;843.18;843.18;1.0;Compra;0.0;;despesa;Alimentação;Merenda;PIX;0.0;0.0
08/11/2023;2667.36;2667.36;1.0;Pagamento PIX;0.0;;despesa;Moradia;Luz;PIX;0.0;0.0
08/11/2023;215.27;215.27;1.0;Débito;0.0;;despesa;Saúde;Medicamento;Débito Online;0.0;0.0
09/11/2023;196.42;196.42;1.0;Pagamento;0.0;;despesa;Transporte;Gasolina;Boleto;0.0;0.0
09/11/2023;494.29;494.29;1.0;Lançamento;0.0;;despesa;Alimentação;Delivery;Débito;0.0;0.0
09/11/2023;32688.14;37479.05;0.872171;Venda;9.54;SOL;investimento;Investimentos;Ações;Transferência;4.9289;0.9812
09/11/2023;1243.1;1243.1;1.0;Pagamento;0.0;;despesa;Moradia;Condomínio;PIX;0.0;0.0
09/11/2023;81.69;81.69;1.0;Pagamento;0.0;;despesa;Educação;Cursos;Dinheiro;0.0;0.0
10/11/2023;397.41;397.41;1.0;Lançamento;0.0;;despesa;Transporte;Ônibus;Débito;0.0;0.0
10/11/2023;666.46;666.46;1.0;Compra;0.0;;despesa;Alimentação;Delivery;Dinheiro;0.0;0.0
11/11/2023;2607.84;54.33;48.0;Venda;5.97;IMAB11;investimento;Investimentos;Renda Fixa;Débito Online;4.5377;2.7321
11/11/2023;81.44;81.44;1.0;Débito;0.0;;despesa;Transporte;Ônibus;Crédito;0.0;0.0
12/11/2023;405.58;405.58;1.0;Pagamento PIX;0.0;;despesa;Transporte;Metrô;Transferência;0.0;0.0
12/11/2023;1898.9;55.85;34.0;Compra;17.86;ABEV3;investimento;Investimentos;Ações;Débito;7.3871;3.1156
12/11/2023;417.01;417.01;1.0;Pagamento;0.0;;despesa;Transporte;Estacionamento;PIX;0.0;0.0
12/11/2023;785.58;785.58;1.0;Lançamento;0.0;;despesa;Educação;Cursos;Crédito Parcelado;0.0;0.0
13/11/2023;5031.68;78.62;64.0;Compra;1.17;PETR4;investimento;Investimentos;Ações;Transferência;1.4765;4.2009
13/11/2023;185.84;185.84;1.0;Pagamento;0.0;;despesa;Lazer;Hobby;Pix;0.0;0.0
13/11/2023;12450.87;12450.87;1.0;Depósito;0.0;;receita;Trabalho;Bônus;PIX;0.0;0.0
13/11/2023;719.6;719.6;1.0;Lançamento;0.0;;despesa;Lazer;Hobby;PIX;0.0;0.0
13/11/2023;1181.33;1181.33;1.0;Pagamento;0.0;;despesa;Moradia;Aluguel;Transferência;0.0;0.0
14/11/2023;929.65;929.65;1.0;Débito;0.0;;despesa;Lazer;Show;Crédito;0.0;0.0
14/11/2023;2929.02;2929.02;1.0;Lançamento;0.0;;despesa;Moradia;Condomínio;PIX;0.0;0.0
14/11/2023;174.09;174.09;1.0;Pagamento PIX;0.0;;despesa;Transporte;Estacionamento;Transferência;0.0;0.0
15/11/2023;8852.22;8852.22;1.0;Depósito;0.0;;receita;Trabalho;Salário;PIX;0.0;0.0
15/11/2023;331.21;331.21;1.0;Lançamento;0.0;;despesa;Educação;Livros;Débito;0.0;0.0
15/11/2023;450.45;450.45;1.0;Pagamento PIX;0.0;;despesa;Lazer;Esporte;Dinheiro;0.0;0.0
15/11/2023;181.95;181.95;1.0;Pagamento PIX;0.0;;despesa;Lazer;Viagem;PIX;0.0;0.0
16/11/2023;1585.88;1585.88;1.0;Transferência;0.0;;receita;Trabalho;Freelance;PIX;0.0;0.0
16/11/2023;403.64;403.64;1.0;Lançamento;0.0;;despesa;Saúde;Exame;Crédito Parcelado;0.0;0.0
16/11/2023;690.66;690.66;1.0;Pagamento PIX;0.0;;despesa;Educação;Livros;Crédito Parcelado;0.0;0.0
